-110,-2,0,0.53103,6.3454,2.5992,1.4072,0.30141,-2.5876e-10,-0.51321
-110,-1,0,0.40098,6.1257,3.0321,1.5108,0.28514,2.4011e-12,-0.67259
-110,0,0,0.26624,6.166,2.8554,1.6816,0.16501,-1.7832e-11,-0.60506
-110,1,0,0.14596,6.1807,2.6674,1.9193,0.079192,4.4022e-10,-0.5387
-110,2,0,0.0302,6.1956,2.4139,2.1881,0.01362,6.6504e-11,-0.45085
-100,-2,0,0.53103,6.3454,2.5992,1.4072,0.30141,-2.5876e-10,-0.51321
-100,-1,0,0.40098,6.1257,3.0321,1.5108,0.28514,2.4011e-12,-0.67259
-100,0,0,0.26624,6.166,2.8554,1.6816,0.16501,-1.7832e-11,-0.60506
-100,1,0,0.14596,6.1807,2.6674,1.9193,0.079192,4.4022e-10,-0.5387
-100,2,0,0.0302,6.1956,2.4139,2.1881,0.01362,6.6504e-11,-0.45085
-90,-2,0,0.53103,6.3454,2.5992,1.4072,0.30141,-2.5876e-10,-0.51321
-90,-1,0,0.40098,6.1257,3.0321,1.5108,0.28514,2.4011e-12,-0.67259
-90,0,0,0.26624,6.166,2.8554,1.6816,0.16501,-1.7832e-11,-0.60506
-90,1,0,0.14596,6.1807,2.6674,1.9193,0.079192,4.4022e-10,-0.5387
-90,2,0,0.0302,6.1956,2.4139,2.1881,0.01362,6.6504e-11,-0.45085
-80,-2,0,0.53103,6.3454,2.5992,1.4072,0.30141,-2.5876e-10,-0.51321
-80,-1,0,0.40098,6.1257,3.0321,1.5108,0.28514,2.4011e-12,-0.67259
-80,0,0,0.26624,6.166,2.8554,1.6816,0.16501,-1.7832e-11,-0.60506
-80,1,0,0.14596,6.1807,2.6674,1.9193,0.079192,4.4022e-10,-0.5387
-80,2,0,0.0302,6.1956,2.4139,2.1881,0.01362,6.6504e-11,-0.45085
-70,-2,0,0.53103,6.3454,2.5992,1.4072,0.30141,-2.5876e-10,-0.51321
-70,-1,0,0.40098,6.1257,3.0321,1.5108,0.28514,2.4011e-12,-0.67259
-70,0,0,0.26624,6.166,2.8554,1.6816,0.16501,-1.7832e-11,-0.60506
-70,1,0,0.14596,6.1807,2.6674,1.9193,0.079192,4.4022e-10,-0.5387
-70,2,0,0.0302,6.1956,2.4139,2.1881,0.01362,6.6504e-11,-0.45085
-60,-2,0,0.53103,6.3454,2.5992,1.4072,0.30141,-2.5876e-10,-0.51321
-60,-1,0,0.40098,6.1257,3.0321,1.5108,0.28514,2.4011e-12,-0.67259
-60,0,0,0.26624,6.166,2.8554,1.6816,0.16501,-1.7832e-11,-0.60506
-60,1,0,0.14596,6.1807,2.6674,1.9193,0.079192,4.4022e-10,-0.5387
-60,2,0,0.0302,6.1956,2.4139,2.1881,0.01362,6.6504e-11,-0.45085
-50,-2,0,0.53103,6.3454,2.5992,1.4072,0.30141,-2.5876e-10,-0.51321
-50,-1,0,0.40098,6.1257,3.0321,1.5108,0.28514,2.4011e-12,-0.67259
-50,0,0,0.26624,6.166,2.8554,1.6816,0.16501,-1.7832e-11,-0.60506
-50,1,0,0.14596,6.1807,2.6674,1.9193,0.079192,4.4022e-10,-0.5387
-50,2,0,0.0302,6.1956,2.4139,2.1881,0.01362,6.6504e-11,-0.45085
-40,-2,0,0.53103,6.3454,2.5992,1.4072,0.30141,-2.5876e-10,-0.51321
-40,-1,0,0.40055,6.1592,2.9576,1.5221,0.27222,1.1362e-13,-0.64287
-40,0,0,0.26624,6.166,2.8554,1.6816,0.16501,-1.7832e-11,-0.60506
-40,1,0,0.14596,6.1807,2.6674,1.9193,0.079192,4.4022e-10,-0.5387
-40,2,0,0.0302,6.1956,2.4139,2.1881,0.01362,6.6504e-11,-0.45085
-30,-2,0,0.52886,6.4157,2.4055,1.4327,0.26418,-1.1177e-11,-0.45207
-30,-1,0,0.39719,6.343,2.5062,1.5764,0.20254,2.2732e-12,-0.48284
-30,0,0,0.26525,6.2804,2.5778,1.7061,0.13726,1.0124e-12,-0.50529
-30,1,0,0.14565,6.2047,2.6099,1.9209,0.075993,7.9413e-13,-0.51805
-30,2,0,0.0302,6.1956,2.4139,2.1881,0.01362,6.6504e-11,-0.45085
-20,-2,0,0.52255,6.5858,1.85,1.4851,0.17422,9.8579e-12,-0.30248
-20,-1,0,0.39229,6.528,1.9404,1.6187,0.13345,2.2436e-12,-0.32255
-20,0,0,0.26235,6.4754,2.0113,1.7389,0.09053,4.666e-13,-0.33712
-20,1,0,0.14083,6.4107,2.0546,1.9188,0.048995,-3.0682e-12,-0.34561
-20,2,0,0.029919,6.3136,2.0841,2.1898,0.010442,2.2023e-12,-0.34891
-10,-2,0,0.51543,6.7416,1.1132,1.5206,0.086029,3.2366e-12,-0.15186
-10,-1,0,0.38637,6.7001,1.1825,1.6461,0.065769,-4.5493e-13,-0.16167
-10,0,0,0.25817,6.6604,1.2434,1.7588,0.04456,-2.4265e-12,-0.16875
-10,1,0,0.13211,6.6154,1.2932,1.8878,0.02299,-1.7898e-12,-0.17301
-10,2,0,0.026465,6.5177,1.3403,2.1732,0.0046185,2.27e-13,-0.17447
0,-2,0,0.51047,6.83,-0.05768,1.5324,2.7109e-12,-2.2826e-12,-2.5662e-12
0,-1,0,0.38188,6.8016,-0.059653,1.6538,3.5036e-12,-4.0745e-12,-5.7473e-13
0,0,0,0.25452,6.7742,-0.060185,1.7624,6.0685e-13,-2.1289e-13,9.3119e-12
0,1,0,0.12633,6.7467,-0.058555,1.8649,7.274e-12,3.1761e-12,-1.2148e-13
0,2,0,0.020392,6.6657,-0.06285,2.1364,-5.7709e-12,-3.5088e-12,5.1377e-12
10,-2,0,0.5155,6.7319,-1.1766,1.5156,-0.08604,-3.9778e-12,0.15185
10,-1,0,0.38632,6.6899,-1.245,1.6416,-0.065761,6.0692e-13,0.16167
10,0,0,0.25798,6.6501,-1.3029,1.7547,-0.044529,1.7347e-12,0.16876
10,1,0,0.13165,6.605,-1.3518,1.8833,-0.022911,-8.6154e-13,0.17302
10,2,0,0.025785,6.5078,-1.3953,2.1685,-0.0044998,-6.0219e-12,0.17447
20,-2,0,0.52251,6.5739,-1.8974,1.478,-0.17421,3.4661e-13,0.30249
20,-1,0,0.39211,6.5155,-1.9873,1.6122,-0.13339,-1.6246e-13,0.32257
20,0,0,0.26197,6.4629,-2.0561,1.7329,-0.090404,3.5387e-13,0.33716
20,1,0,0.13987,6.3982,-2.1007,1.9106,-0.048664,2.1922e-12,0.34566
20,2,0,0.028429,6.3024,-2.1278,2.18,-0.0099224,2.2156e-12,0.34892
30,-2,0,0.52878,6.4029,-2.4439,1.4247,-0.26414,2.5541e-13,0.45209
30,-1,0,0.39693,6.3295,-2.5448,1.5689,-0.20242,2.6346e-12,0.48289
30,0,0,0.26475,6.267,-2.615,1.6991,-0.13701,-1.0285e-13,0.50536
30,1,0,0.14393,6.2161,-2.5897,1.9114,-0.072047,1.8067e-10,0.4971
30,2,0,0.028562,6.2349,-2.319,2.1789,-0.011618,3.7925e-10,0.40665
40,-2,0,0.53069,6.3416,-2.6109,1.4026,-0.29651,-7.1039e-10,0.50526
40,-1,0,0.40014,6.1538,-2.9715,1.517,-0.26878,-3.6899e-11,0.63546
40,0,0,0.2654,6.195,-2.7904,1.6839,-0.1543,5.4477e-13,0.56766
40,1,0,0.14393,6.2161,-2.5897,1.9114,-0.072047,1.8067e-10,0.4971
40,2,0,0.028562,6.2349,-2.319,2.1789,-0.011618,3.7925e-10,0.40665
50,-2,0,0.53069,6.3416,-2.6109,1.4026,-0.29651,-7.1039e-10,0.50526
50,-1,0,0.40014,6.1538,-2.9715,1.517,-0.26878,-3.6899e-11,0.63546
50,0,0,0.2654,6.195,-2.7904,1.6839,-0.1543,5.4477e-13,0.56766
50,1,0,0.14393,6.2161,-2.5897,1.9114,-0.072047,1.8067e-10,0.4971
50,2,0,0.028562,6.2349,-2.319,2.1789,-0.011618,3.7925e-10,0.40665
60,-2,0,0.53069,6.3416,-2.6109,1.4026,-0.29651,-7.1039e-10,0.50526
60,-1,0,0.40014,6.1538,-2.9715,1.517,-0.26878,-3.6899e-11,0.63546
60,0,0,0.2654,6.195,-2.7904,1.6839,-0.1543,5.4477e-13,0.56766
60,1,0,0.14393,6.2161,-2.5897,1.9114,-0.072047,1.8067e-10,0.4971
60,2,0,0.028562,6.2349,-2.319,2.1789,-0.011618,3.7925e-10,0.40665
70,-2,0,0.53069,6.3416,-2.6109,1.4026,-0.29651,-7.1039e-10,0.50526
70,-1,0,0.40014,6.1538,-2.9715,1.517,-0.26878,-3.6899e-11,0.63546
70,0,0,0.2654,6.195,-2.7904,1.6839,-0.1543,5.4477e-13,0.56766
70,1,0,0.14393,6.2161,-2.5897,1.9114,-0.072047,1.8067e-10,0.4971
70,2,0,0.028562,6.2349,-2.319,2.1789,-0.011618,3.7925e-10,0.40665
80,-2,0,0.53069,6.3416,-2.6109,1.4026,-0.29651,-7.1039e-10,0.50526
80,-1,0,0.40014,6.1538,-2.9715,1.517,-0.26878,-3.6899e-11,0.63546
80,0,0,0.2654,6.195,-2.7904,1.6839,-0.1543,5.4477e-13,0.56766
80,1,0,0.14393,6.2161,-2.5897,1.9114,-0.072047,1.8067e-10,0.4971
80,2,0,0.028562,6.2349,-2.319,2.1789,-0.011618,3.7925e-10,0.40665
90,-2,0,0.53069,6.3416,-2.6109,1.4026,-0.29651,-7.1039e-10,0.50526
90,-1,0,0.40014,6.1538,-2.9715,1.517,-0.26878,-3.6899e-11,0.63546
90,0,0,0.2654,6.195,-2.7904,1.6839,-0.1543,5.4477e-13,0.56766
90,1,0,0.14393,6.2161,-2.5897,1.9114,-0.072047,1.8067e-10,0.4971
90,2,0,0.028562,6.2349,-2.319,2.1789,-0.011618,3.7925e-10,0.40665
100,-2,0,0.53069,6.3416,-2.6109,1.4026,-0.29651,-7.1039e-10,0.50526
100,-1,0,0.40014,6.1538,-2.9715,1.517,-0.26878,-3.6899e-11,0.63546
100,0,0,0.2654,6.195,-2.7904,1.6839,-0.1543,5.4477e-13,0.56766
100,1,0,0.14393,6.2161,-2.5897,1.9114,-0.072047,1.8067e-10,0.4971
100,2,0,0.028562,6.2349,-2.319,2.1789,-0.011618,3.7925e-10,0.40665
110,-2,0,0.53069,6.3416,-2.6109,1.4026,-0.29651,-7.1039e-10,0.50526
110,-1,0,0.40014,6.1538,-2.9715,1.517,-0.26878,-3.6899e-11,0.63546
110,0,0,0.2654,6.195,-2.7904,1.6839,-0.1543,5.4477e-13,0.56766
110,1,0,0.14393,6.2161,-2.5897,1.9114,-0.072047,1.8067e-10,0.4971
110,2,0,0.028562,6.2349,-2.319,2.1789,-0.011618,3.7925e-10,0.40665
